"nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Kopi Kenangan Mantan","20.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Vanilla Latte","26.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Kopi Kelapa","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Mocha Latte","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Latte","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Avocado Coffee","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Kopi Dolce","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Light Salted Caramel Macchiato","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Oreo Cookies & Cream Shake","26.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Kenangan Milk Tea Grass Jelly Gula Aren","23.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","100% Cokelat","26.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Avocado Milk","24.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Avocado Salted Caramel","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Cokelat Hazelnut","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Cokelat Salted Caramel","28.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Marie Regal Shake","26.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Milo Dinosaurus","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Susu Grass Jelly Gula Aren","24.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Hazelnut Choco Milk Tea","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Jasmine Earl Grey Milk Tea","19.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Kenangan Milk Tea","19.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Thai Green Tea","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Thai Tea","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Jasmine Earl Grey Tea","15.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Raspberry Hibiscus Lemon Tea","22.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Lemon Black Tea","19.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Hazelnut Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Vanilla Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Caramel Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Kopi Kenangan Mantan","90.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Americano","75.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Thai Tea","80.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Latte","90.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Latte","90.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Hazelnut Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Vanilla Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Caramel Latte","100.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Americano","75.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Seliter Kenangan - Light Kopi Kenangan Mantan","90.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Ring Tumbler","259.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Bundle Kenangan Fitri - Hook Green","269.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Stainless Steel Tumbler","259.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Flip Top Tumbler","259.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Bundle Kenangan Fitri - Hook Baby Blue","269.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Round Top Tumbler","259.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Bundle Kenangan Fitri - Hook Offwhite","269.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Thermos","259.001"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Sip Cup","189.000"
"Kopi Kenangan x Cerita Roti - JB Tower","Coffee,Breakfast","4.9","Straw Tumbler","259.001"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","2xPaNas1 Ayam Lengkuas (Krispy) + 2x McFlurry OREO","95.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","2xPaNas1 Ayam Lengkuas (Spicy) + 2x McFlurry OREO","95.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Lengkuas ALC (Krispy) + 3x Iced Coffee","150.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Lengkuas ALC (Spicy) + 3x Iced Coffee","150.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Lengkuas ALC (Mix) + 3x Iced Coffee","150.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Krispy Lengkuas McD Sambal Bajak","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Spicy Lengkuas McD Sambal Bajak","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Hebat Smoky BBQ Wings","30.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Sea Salt Caramel with Jelly Float","27.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Nasi Uduk McD Ayam Suwir","26.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Mixed Berries McFlurry with Froot Loops","16.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Mixed Berries McFlurry with OREO","16.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","White Choco Strawberry Pastry Pie","15.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2 Ayam Krispy Lengkuas McD Sambal Bajak Large","63.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2 Ayam Spicy Lengkuas McD Sambal Bajak Large","63.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2 Ayam Krispy Lengkuas McD Sambal Bajak","58.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2 Ayam Spicy Lengkuas McD Sambal Bajak","58.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Krispy Lengkuas McD Sambal Bajak Large","51.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Spicy Lengkuas McD Sambal Bajak Large","51.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Krispy Lengkuas McD Sambal Bajak","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Spesial Ayam Spicy Lengkuas McD Sambal Bajak","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Ayam Spicy Lengkuas McD Sambal Bajak Large","44.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Ayam Krispy Lengkuas McD Sambal Bajak Large","44.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Ayam Krispy Lengkuas McD Sambal Bajak","39.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Ayam Spicy Lengkuas McD Sambal Bajak","39.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Krispy Lengkuas McD Sambal Bajak","193.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Spicy Lengkuas McD Sambal Bajak","193.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Mix Lengkuas McD Sambal Bajak","193.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Krispy Lengkuas McD Sambal Bajak","138.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Spicy Lengkuas McD Sambal Bajak","138.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Mix Lengkuas McD Sambal Bajak","138.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Krispy Lengkuas McD Sambal Bajak  ALC","149.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Spicy Lengkuas McD Sambal Bajak  ALC","149.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Ayam Mix Lengkuas McD Sambal Bajak  ALC","149.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Krispy Lengkuas McD Sambal Bajak  ALC","110.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Spicy Lengkuas McD Sambal Bajak  ALC","110.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Ayam Mix Lengkuas McD Sambal Bajak  ALC","110.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Lengkuas Sambal Bajak ALC","9.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Sea Salt Caramel with Jelly Float","27.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Sea Salt Caramel Float","25.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Sea Salt Caramel with Jelly","24.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Sea Salt Caramel","21.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Family Weekend Breakfast Berempat Happy Meal Egg & Cheese Muffin dengan 2pcs reg","145.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Family Weekend Breakfast Bertiga Happy Meal Egg & Cheese Muffin dengan 2pcs reg.","102.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Family Time Breakfast Berempat Happy Meal Egg & Cheese Muffin, PaNas Krispy With","130.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Family Time Breakfast Bertiga Happy Meal Egg & Cheese Muffin, PaNas Krispy With","87.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2  Krispy, Large","52.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2  Krispy, Medium","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2  Spicy, Large","52.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 2  Spicy, Medium","46.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Special Krispy, Large","47.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Special Krispy, Medium","42.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Special Spicy, Large","47.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas Special Spicy, Medium","42.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Krispy, Large","40.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Krispy, Medium","34.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Spicy, Large","40.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaNas 1 Spicy, Medium","34.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Krispy Medium","161.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Spicy Medium","161.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Mix Medium","161.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Krispy Medium","111.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Spicy Medium","111.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Mix Medium","111.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Big Breakfast Combo","41.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Sausage McMuffin with Egg","40.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Chicken McMuffin with Egg","38.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Egg McMuffin","37.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Sausage McMuffin","37.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Chicken McMuffin","34.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Hemat Sausage Wrap","34.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Paket Nasi Uduk McD Ayam Suwir","26.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Hotcakes 2pcs Combo","27.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Happy Meal Chicken McD Breakfast","39.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Happy Meal Egg Cheese Muffin","39.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Jelly Float","23.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Float","21.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee Jelly","20.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Coffee","18.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Sweet Corn","11.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","HashBrown","12.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Apple Pie","11.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Breakfast Wrap","16.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Egg & Cheese Muffin","15.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","McD Chicken Porridge","12.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Big Breakfast","36.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Sausage McMuffin® With Egg","29.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Chicken McMuffin With Egg","28.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Egg McMuffin","25.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Sausage McMuffin","26.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Chicken McMuffin","24.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Sausage Wrap","23.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Nasi Uduk McD Ayam Suwir","20.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Hotcakes 2Pcs","23.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Hot Cakes 3pcs","28.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Krispy","112.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Spicy","112.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 7 Mix","112.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Krispy","83.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Spicy","83.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","PaMer 5 Mix","83.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","2 pcs Krispy Chicken McD","37.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","2 pcs Spicy Chicken McD","37.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","1pc Krispy Chicken","19.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","1pc Spicy Chicken","19.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","McFlurry Feat. Oreo","12.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","McFlurry Choco","12.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Choco Sundae","11.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Strawberry Sundae","11.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Iced Lychee Tea","19.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Milo Medium","16.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Fanta Float","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Coke Float","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Fruit Tea Lemon Large","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Large Coca-Cola","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Large Fanta","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Large Sprite","13.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Country Choice Orange","13.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Tehbotol Tawar","9.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Bottled Mineral Water","9.500"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Fruit Tea Blackcurrant","9.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Hot Coffee","12.000"
"McDonald's - Gambir","Coffee,Chicken,Snack,Fast Food","4.7","Hot Tea","12.000"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Combo Bites","73.053"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Cheese Omelette","50.473"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Pempek Crispy ","62.400"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Loempia Oedang","39.400"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Loempia Oey","32.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Singkong Sambel Roa","39.000"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Tape Goreng Kedju","39.847"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Kedjoe Katjang","45.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Kedjoe Srikaja","45.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Kedjoe Tjokelat","45.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Prantjis","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Srikaja","39.000"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Bakar Tjokelat Katjang","45.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Roti Butter Srikaja double","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Seafood ","86.336"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Kambing Pedas","95.634"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Chasiu Ayam","62.400"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Teri Medan","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Tjakalang ","62.400"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Ajam","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Ikan Asin Djambal","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Kampoeng","84.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Ndeso","45.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Nasi Goreng Sapi Pedas","84.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Kwetiaw Goreng Seafood","86.336"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Kwetiaw Goreng Sapi","86.336"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Kwetiaw Goreng Ayam ","59.771"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Bakmi Goreng Spesial SeaFood","79.695"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Bakmi Goreng Spesial Sapi ","79.695"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Bakmi Goreng Spesial Chasiu Ayam","62.400"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Bakmie Djawa Goreng","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Bakmie Djawa Reboes","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Mie Kepiting Pontianak","58.500"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 8","131.700"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 7","124.750"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 6","131.700"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 5","72.072"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 4","72.072"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 3","66.528"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 2","66.528"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Paket 1","72.072"
"Kopi Oey - Sabang","Rice,Beverages,Bakery & Cake","4.7","Arabika Roboesta Giling Kasar (500gr)","117.810"
